V1 V2
292.06 576.585772547134
2738.06 2726.09201185804
523.115 1372.57182342087
21.16 -74.0362140794776
1466.81 2096.9983836028
227.575 308.565533630437
759.385 1139.59644068087
3774.38 2183.69981226675
1708.49 1727.89103563646
209.84 35.0901620796675
757.615 1412.08216214711
769.605 493.016697029667
493.89 709.964102155511
1264.62 1450.59541877403
1039.1 1294.82424204591
425.025 458.839420364597
999.415 1453.90392704946
1146.12 1225.30045322431
219.535 624.878512683055
1598.48 2090.82597137573
972.335 778.311975472978
70.12 -55.1238029399258
1831.86 2006.5592827104
257.88 294.726550247495
450.91 -236.477175556441
2363.62 1852.18750268097
245.105 42.6361634391873
732.2 1117.66131594682
1899.17 1106.02252483182
505.655 839.705101633798
738.715 801.075815373569
499.815 836.996907951724
272.465 307.456098289539
1109.34 1325.89936906758
533.105 246.685222034714
162.595 353.291791503234
860.725 1882.14924748407
248.43 419.902752194557
1334.85 2078.80020576923
116.475 97.3180402452546
3450.92 2073.59293428358
1761.81 1521.52113568129
1475.53 3132.74051269736
2869.19 2289.13560721986
879.205 1448.31450187184
625.46 498.18482548193
376.385 831.437023329713
492.89 655.076588274141
950.555 1811.85823678195
490.805 398.459137376381
149.295 421.438504322232
527.65 376.877955130956
484.455 333.048103168658
295.87 74.9192317322428
2433.42 1621.41833065378
2778.92 2232.57236440244
1010.71 746.422607641737
307.2 213.147366693758
553.61 660.054657881387
799.91 434.881171127552
0 1550.88705244322
0 30.7972005980212
211.645 425.597405180828
1446.47 1841.57739995994
695.055 1196.36428158095
342.55 45.2369010700116
192.435 -226.165842271229
265.34 66.359770131033
547.18 436.830887398469
0 -99.615624891862
50.83 73.4641909542283
1550.95 1579.90645783924
543.015 700.937116654691
356.625 255.589635678792
147.645 -227.526078221743
818.735 840.720017752203
52.755 150.149840143135
28.86 81.7031826688514
1717.43 1627.89678532632
1966.43 1436.40073104963
169.25 215.005494087683
346.18 157.417077635436
408.925 152.883499499304
277.685 -34.4666336635856
188.49 -133.128446838086
51.295 -76.3048992186367
2269.86 1634.60269475635
1952.33 1528.96773232674
220.93 338.445339399608
200.93 270.152640359593
897.15 1096.78747190712
646.505 1040.37093291388
306.74 479.602124934823
2600.31 2415.87362708484
587.82 821.972147458409
501.6 1447.1692901103
371.19 490.945617554873
559.57 1576.84390806894
689.265 556.298984870538
779.32 1489.30480137808
1162.98 1091.78247955377
1104.42 1887.12766067594
127.99 404.530509292165
526.36 1048.37925892339
43.935 177.433987409692
2055.5 2314.61413401527
548.1 286.745291861002
3692.36 2254.5647563635
416.215 813.097611827176
282.27 830.391568271816
784.965 977.070170383571
979.19 1073.37915336318
1416.69 1511.55991868853
1329.55 1496.36719520845
617.05 606.247889696763
611.685 571.650983671857
378.54 95.9957924982798
94.005 5.37370623622668
665.355 495.641982979793
556.42 640.48076682833
866.105 1130.51002955217
973.9 997.070648567581
402.27 762.101628234304
347.5 796.167027918676
806.785 783.655185105846
3388.44 3371.24397927767
1141.14 1405.20146699873
359.215 520.952582472197
3562.93 2446.2724167781
663.935 924.351606561044
0 -194.529718042608
142.2 1501.6282984718
157.23 249.007852376339
0 -401.159976311456
3431.94 2255.53487910601
51.175 25.9254991547278
55.53 279.417735306822
3371.3 2646.3342467409
337.03 901.280543293868
225.54 170.783943292376
1825.53 1962.12339177311
470.235 351.858825866926
201.32 557.960949320327
3552.58 2303.56279591695
749.875 768.360342187399
528.365 567.489909061969
5017.17 2210.91297338775
701.76 931.265793236798
381 478.393300090237
339.805 457.658685120227
231.655 380.861236655227
57.955 272.641903148611
1104.28 799.482617820616
592.145 261.946461177873
1480.97 1034.95381132585
489.425 295.238855995966
1542.15 1315.93360827872
46.19 353.436806277109
446.44 972.468935953188
193.96 990.74709147661
3065.1 2201.08409240492
467.995 403.166435225445
3859.92 2125.22900151777
325.325 431.698278556325
316.725 2351.07629664552
91.645 -17.3303179889895
710.755 1415.29697905523
300.57 843.414613023899
2652.74 2338.08407616873
178.315 48.4888637939103
1577.3 1716.55827401788
301.44 84.7449186992877
2792.13 2138.73991832896
582.985 407.025537630155
206.98 759.695480549402
566.17 562.319593352957
451.86 517.148503651343
394.605 443.868721721782
302.24 393.807518855661
545.7 696.290943857706
347.61 155.394601269208
128.615 -18.6315461222138
156.985 205.757661458852
662.805 677.248932049287
0.525 3.85158392584292
0 -323.755737716553
14.765 -407.174494882832
495.805 969.710570661952
327.4 625.1562632317
381.83 23.6927986762098
158.13 -63.0927771521318
