V1 V2
367.835 571.300920728346
54.955 -28.9529081098938
680.83 776.815463890753
2169.88 1321.66168365126
0 685.194777633248
1167.51 1196.91401730021
507.31 1398.04410541731
251.385 566.307206137715
478.905 420.852617949353
496.24 597.353898290326
139.735 394.088689070787
174.265 288.93165472409
439.71 674.276114396614
128.69 206.702812924665
633.3 1092.94233538754
209.52 673.189882008647
0 -579.565198203944
0 851.341594779359
588.375 486.524930734177
233.865 355.336919547071
219.775 121.309092033177
1611.98 1272.69806003688
128.655 249.611553255638
242.09 459.704052660424
434.47 418.785151891818
409.01 152.89914990815
2044.79 1208.99698992511
0 -113.299555435479
285.135 242.261918921204
0 31.2627790101742
0 -43.1617273375831
460.34 721.25614238898
272.845 205.93123358526
0 56.075661730489
58.38 -250.445188869415
111.855 220.692797999237
125.465 293.91546764824
130.06 316.904533976235
1941.15 1391.51038800857
142.02 319.145064169386
2294.04 1270.29366287499
270.385 194.677986207399
70.57 72.6242344004349
494.815 714.454191043237
493.36 1052.19063352623
37.135 84.7749121927283
47.79 70.8614132821741
99.34 84.5128245147221
73.1 129.968279596547
66.005 -47.3474182125532
425.95 306.588029730612
283.9 550.037980015815
26.525 -44.2088218100305
168.5 274.648003152904
1355.14 1243.78060163691
1228.76 575.241289793496
100.37 118.887117415889
124.205 -10.9422248070842
379.475 295.966940712754
105.075 113.076554186383
225.395 257.446311698364
618.31 1060.03122348535
70.675 188.71784782012
282.625 262.443089429224
833.5 298.387664572834
28.42 297.262466705098
30.975 146.918660137088
122.155 99.8761889696297
399.25 631.121477105295
163.985 382.290744033484
727.705 923.294714622735
806.875 629.984475387298
148.62 264.454020594054
276.735 810.391695025195
337.405 473.516775878222
353.94 -78.7427808539609
435.99 1068.28664652515
1725.54 1290.17524480713
408.94 278.369711558011
326.545 1363.51399551324
26.725 65.6729200535758
434.96 278.566736648319
597.835 482.022625282827
0 -58.7345423690024
510.08 373.981839739428
192.525 269.636693343927
444.595 533.760344275259
207.49 1270.1972669208
636.08 579.280030834086
2098.32 1133.37459804909
132.94 163.868391949371
98.99 -38.6492084605558
226.145 172.869320197659
808.12 849.594065111332
88.16 173.200716346771
250.8 387.601968765781
21.04 1650.76340846145
46.075 -58.1792391719107
433.33 572.319621880004
646.025 938.154276921661
279.64 426.218989194724
15.22 165.630855486313
234.175 47.65286234468
0 59.3140103084123
0 179.510380046409
49.18 170.640978559452
0 -247.513873756786
49.72 739.402233065015
1202.57 1335.64844829778
0 13.8033803031767
366.24 130.835196345347
844.645 1113.69369902586
304.985 231.106366746557
324.69 191.237544365368
930.895 1430.47115677973
189.985 387.6121722783
382.89 393.192525090499
1773.28 1661.70963725307
277.295 221.515593431769
189.67 205.439215193704
140.06 37.3975508338744
4177.92 2091.17581784931
872.605 1032.13388013396
446 1265.31512460533
505.815 1009.73792856058
104.4 -41.196381876539
891.6 984.344737833803
2447.08 1162.88547874406
24.6 819.356666604694
2052.32 1423.51560552118
626.07 956.009656607778
307.44 404.340203390547
361.68 412.393643529412
286.815 215.868009410862
0 -5.88206671504279
0 15.1521664304001
106.91 51.9436883057709
107.575 -203.314618528332
295.11 462.599477045285
1556.01 870.545781301525
0 415.310540260249
769.875 1254.39608077574
181.8 1107.29465381126
442.665 282.254608368911
492.84 -51.9920707972657
2090.07 1390.87904235075
181.955 274.114867214025
279.19 890.586973639597
421.03 379.365209273454
367.76 180.153120543299
88.32 1171.26408755817
0 -13.7081924959095
180.875 212.253294851477
184.065 -42.5590886389636
28.905 -131.690358545914
660.955 946.133892691821
313.67 265.414027654942
0 175.055969712018
8.02 51.5114199393969
290.65 200.613488086606
148.755 282.957187130125
135.58 118.219655326702
2075.62 1494.99444860231
166.595 225.350307073873
821.355 687.184214589588
436.875 378.25366555698
0 -158.595606365428
70.595 519.938205786079
57.075 540.906663388895
19.7 -57.4281345411926
24.15 -92.1585100410249
233.29 110.85521569689
127.255 159.046615452887
267.465 -93.8817784856757
