V1 V2
213.205 347.362194791018
998.39 1187.91201957142
241.75 528.425489956906
77.925 -34.0755250124247
856.085 1051.49513369997
249.31 205.639254672325
743.505 667.393075278646
1989.21 923.970061183735
1018.99 986.170252901648
196.62 54.0426926653873
544.62 672.39023380267
477.29 264.844377670425
180.13 347.574584531579
734.82 787.207498635654
694.455 503.852139734063
368.97 285.863639449637
530.75 701.709120124129
620.9 767.173012524926
315.54 466.004427081598
753.345 1109.41533741595
461.23 615.931072711276
8.275 -80.1323527405904
1215.42 1046.60485783406
254.77 200.850677858867
356.205 228.160746485021
851.485 890.946472693533
238.93 149.359263173864
307.48 436.689307125305
1541.3 1170.81640698456
483.3 729.007138026535
809.25 336.915396789965
213.55 669.158557971837
200.26 163.014250092168
684.53 498.415907179189
252.59 20.9125763982396
168.155 275.136715846453
462.435 792.849986940945
56.315 82.4641321836823
885.625 1125.4678943788
59.85 49.3186661246426
1130.01 881.921117091372
598.26 636.225746724773
1235.85 1425.85059867736
1052.78 876.522700131774
503.535 685.692661263464
333.605 247.884676052574
203.38 568.36738897172
566.26 431.390201882689
508.405 837.046372991981
87.315 136.920309247934
432.48 227.183433522152
38.795 173.769096431074
541.2 390.85997294049
71.385 66.3707880679599
796.45 683.100232607492
966.075 886.857014410769
603.18 279.230315098251
0 239.258777116042
281.915 458.586203910292
489.44 205.268392848941
494.275 623.404125000079
62.215 86.7054472510937
146.675 270.786633390972
752.96 949.030036352925
638.855 885.123547535706
137.47 1.28123987288526
252.53 -90.1715135161727
355.09 193.977444443405
309.715 179.499542535099
75.075 -97.7715135373875
0 45.9361057380953
615.37 609.65741769944
372.745 265.777005185198
103.025 196.536333331635
32.61 66.5118216910106
649.83 846.57654034905
0 120.491552486949
0 -5.44537317503707
899.13 910.165442524853
1150.96 888.04060999536
40.535 3.4788577118164
311.4 128.057328334944
418.02 273.961742860329
119.38 187.411661978587
157.775 -36.1015759668432
0 -15.1136313291432
1073 622.009929720724
620.135 708.300904225103
66.67 258.773194004699
0 138.691135132089
1019.61 916.067086130375
583.205 886.193036854317
153.5 276.468760731502
824.41 1341.03796228312
803.375 508.440186249015
490.84 597.307432665138
75.13 428.09058192442
412.01 826.352454504091
668.9 306.408930856446
400.365 718.152103572948
548.415 676.628424595033
595.265 1113.20454461827
145.905 269.436332279098
217.145 487.177725612185
60.295 130.912357135573
1238.28 1345.97113404711
384.925 91.7650967965488
1571.27 1383.73686256869
0 243.982399934346
178.365 68.7309974445875
285.96 381.371467959164
296.675 490.925799785628
1004.73 1081.00513254171
901.745 1119.06332368639
292.795 350.856841386552
208.605 397.544163402359
97.205 -149.104018535489
22.075 -1.77022632097327
424.885 220.946352272066
124.985 361.278909547335
408.375 415.35366631964
304.985 375.970131086308
299.575 433.030816503183
257.085 340.72676255138
356.28 421.942763348899
1325.51 1486.3373016132
346.54 723.842027120153
155.89 244.310331017739
1745.36 1432.23982761863
183.345 451.347169656931
93.075 234.487146465197
105.175 636.759955889607
135.04 379.494936499561
0 -240.0815998489
1625.23 1151.42960590615
52.36 -12.9062758520125
174.99 97.3615569601974
1796.53 1389.57389414712
212.73 295.516882865572
94.245 20.523641766338
746.125 879.440345673451
243.82 121.495393205461
262.465 505.670688920058
1628.78 1064.17135575875
541.655 631.842301504741
310.355 196.157123771609
2317.37 1357.36631629817
355.28 459.074137397291
394.86 484.946304328717
0 143.965017318841
105.18 492.48552465334
52.795 109.558659554016
555.75 721.753563280504
211.455 285.347803162208
744.23 470.656113989274
495.69 371.681809591325
870.99 716.947284964092
185.38 36.144274775091
480.325 313.196301052725
0 310.846057668503
1212.02 881.776912488218
279.255 152.251362634282
1975.7 1265.31338484767
214.54 205.858221703627
273.74 990.018976367893
0 3.8378254636224
507.34 594.421233764495
157.835 276.349878288707
1217.64 1109.17356148033
130.51 -20.9924865107555
900.335 883.496458702714
153.71 36.8136412157032
1121.85 919.320399948993
197.735 202.676688001763
0 281.815674555998
61.145 206.424465356689
181.605 501.751881267877
184.035 208.797008608782
11.265 57.6801500687856
198.265 254.737548195088
205.905 70.9374879274202
0 101.925759054863
0 36.0258595981048
232.41 235.980082064915
5.73 269.348852407628
0 -177.312658089499
0 -169.201281250706
62.455 302.710140561211
224.325 428.040464634228
12.71 146.042838811839
147.55 3.37290991418374
496.455 488.766378871515
216.695 412.272302272427
49.79 106.469597280747
271.44 566.547024483182
60.14 -7.9707103689703
0 76.4236157042226
85.13 -113.719607927485
6.115 -173.666702941313
354.89 261.539131966769
0 -181.711004280036
0 -102.002227185938
42.61 269.912809698787
275.645 400.992779984426
137.095 70.5525494475905
22.235 234.886802175575
409.745 636.897985636779
177.66 653.850021742042
57.58 81.2605457362312
26.45 16.9762990103227
161 38.0412078220314
0 21.4708632352353
138.8 -90.0343333871976
152.56 -105.362188686943
434.285 385.638962889436
618.425 319.081894301564
684.15 442.526432973195
1900.55 1687.68082302067
0 197.462463122024
67.715 -178.265218982537
0 -0.104224429668946
1927.68 1315.32619759709
