V1 V2
213.205 286.371880408075
998.39 1295.46019825467
241.75 438.517531425103
77.925 -151.272479709991
856.085 995.976997561646
249.31 55.4560762100382
743.505 852.162129159858
1989.21 1209.05154299749
1018.99 1030.54417445081
196.62 57.2388227344423
544.62 695.38830650479
477.29 269.277476484282
180.13 345.194262873567
734.82 845.021699231313
694.455 569.749975358528
368.97 547.627962566254
530.75 766.841394546192
620.9 702.985993483224
315.54 433.436314445056
753.345 1039.32898637452
461.23 632.167055308505
8.275 -55.5295996553414
1215.42 995.677810274402
254.77 126.137719014016
356.205 193.462956587826
851.485 830.546311258303
238.93 67.9668950272954
307.48 466.904339778873
1541.3 1246.55702215987
483.3 707.60618853261
809.25 367.521160553226
213.55 571.154745028685
200.26 371.815936664037
684.53 650.519388733705
252.59 182.43367734315
168.155 425.937712970174
462.435 837.022548648226
56.315 183.093666873859
885.625 1044.82177086666
59.85 29.1561754189383
1130.01 1089.69741399359
598.26 630.742642353631
1235.85 1233.44998938121
1052.78 819.738329977216
503.535 661.216256756809
333.605 206.562524773373
203.38 641.782015846562
566.26 499.135221120904
508.405 865.569179240702
87.315 232.303384574052
432.48 442.889800304982
38.795 225.206783290962
541.2 232.596558406939
71.385 71.5198038344818
796.45 665.023825013041
966.075 870.750136452313
603.18 233.634997974065
0 146.942912261217
281.915 551.159205919747
489.44 260.801209570768
494.275 545.115450110008
62.215 56.6972770071173
146.675 222.355834233372
752.96 822.095770566194
638.855 979.100009608669
137.47 -52.7594563678727
252.53 -35.3919182605701
355.09 158.975356458295
309.715 102.086792315613
75.075 -48.1367656240026
0 138.761020233239
615.37 579.594796364237
372.745 383.578493998408
103.025 129.888934160007
32.61 37.6112064568207
649.83 750.912128823084
0 100.506630944744
0 -95.542056094056
899.13 856.799757017575
1150.96 935.996651079141
40.535 2.26487518619173
311.4 69.8924452874988
418.02 242.997893356453
119.38 209.983278145849
157.775 -20.1507473401267
0 -47.3242984748841
1073 597.818747994248
620.135 721.138558876336
66.67 183.994157752231
0 5.36301090615828
1019.61 769.610640172125
583.205 793.624998791398
153.5 277.551105813885
824.41 1371.89835094095
803.375 513.017732700178
490.84 553.09325292755
75.13 472.943540092561
412.01 897.576739385782
668.9 583.937965917209
400.365 809.887511360171
548.415 669.728326612038
595.265 964.361796176858
145.905 288.52484066746
217.145 478.298870617683
60.295 312.052309588438
1238.28 1200.33402360129
384.925 222.688850369733
1571.27 1336.40163170036
0 356.561937885079
178.365 182.783317068817
285.96 380.733714687308
296.675 449.09001200301
1004.73 961.294553842082
901.745 954.441204248601
292.795 267.02529892503
208.605 389.297118135887
97.205 -112.090127582856
22.075 14.1156799380584
424.885 234.179254322735
124.985 263.449910575949
408.375 430.141357410054
304.985 327.183391779762
299.575 352.899729549731
257.085 276.828017366954
356.28 357.681252766011
1325.51 1396.13288910701
346.54 527.112062011166
155.89 190.169061600707
1745.36 1237.34657886313
183.345 391.835780410476
93.075 149.617490933171
105.175 787.110098686385
135.04 352.69608115287
0 -218.368634459983
1625.23 1153.18660555804
52.36 -2.8901679071322
174.99 150.867855561592
1796.53 1462.51752817246
212.73 334.295111082177
94.245 21.4259468257373
746.125 857.564639615602
243.82 228.793490823135
262.465 532.74861608261
1628.78 1112.31689141471
541.655 719.644592280515
310.355 235.494603058289
2317.37 1253.21665168809
355.28 435.400086665131
394.86 372.520335538581
0 145.903534508224
105.18 466.072361287375
52.795 224.102627971393
555.75 747.611912546136
211.455 213.112177783592
744.23 456.506962652639
495.69 255.305191383601
870.99 744.332241246509
185.38 -42.0715344886773
480.325 595.708810369219
0 360.029721152838
1212.02 918.916475819763
279.255 262.446477803559
1975.7 1286.75733548857
214.54 152.859506776142
273.74 993.005196571451
0 -34.0088329003876
507.34 653.548961863109
157.835 317.743075217956
1217.64 1156.63167663551
130.51 -79.7872468903933
900.335 944.886806457143
153.71 6.02808153788818
1121.85 960.19467179525
197.735 318.416061532712
0 402.093960727652
61.145 315.516870221094
181.605 337.292674568869
184.035 210.207878691105
11.265 8.3061117646428
198.265 353.898734501318
205.905 -42.028180709239
0 -56.264335369556
0 51.4042892246958
232.41 359.400300621584
5.73 -186.500411101343
0 -189.156129245464
0 4.62304000041013
62.455 357.977876177535
224.325 478.526902648385
12.71 53.1988902379509
147.55 53.6006610849555
496.455 431.216123946649
216.695 193.239508638379
49.79 59.3935030845076
271.44 490.439330307723
60.14 -103.603502761774
0 -209.133584765841
85.13 -120.584307831461
6.115 -141.249039811699
354.89 286.714712709926
0 -146.474332499713
0 -178.348131450448
42.61 400.917835037961
275.645 422.339792223814
137.095 89.0120435612802
22.235 216.183043760945
409.745 492.590837749231
177.66 606.938434884539
57.58 101.495643930203
26.45 225.57159678891
161 -70.9384245854919
0 10.5573827735993
138.8 -81.9630718352466
152.56 -93.1278508939546
434.285 338.927297565887
618.425 389.731149668582
684.15 466.074456270112
