V1 V2
618.935 603.913892618355
279.835 99.3180398792158
1147.63 701.572778580445
1407.39 585.929574263177
41.67 67.2697748588458
1352.11 696.692976972101
526.24 774.006775425381
310.165 288.801473694035
561.255 302.803947283145
779.785 395.542786255897
329.405 298.598694301856
217.755 283.098743718522
336.555 487.523802231447
0 32.0433978302412
430.855 604.865664118562
127.135 545.492597439529
0 -122.691585470433
35.43 679.441806428401
429.74 572.041711608717
147.305 252.398665103235
114.305 301.636840444633
805.3 581.908234191371
110.5 233.440987811784
108.7 282.672175585577
254.605 113.49365940532
201.565 94.264143120041
701.33 526.244064190956
0 -46.9234206243684
70.48 285.453091887129
0 -14.9863973961257
33.155 55.872740428308
798.95 742.707981656399
359.675 71.0150286595127
0 -8.78005537313284
70.49 9.41581156692319
108.855 234.488625012414
168.39 283.771327699445
152.05 304.048944119313
833.105 623.852204457911
234.015 98.8678408753815
874.025 897.24905463333
164.535 173.586118037963
78.39 155.654478212808
439.08 568.401244863531
377.935 463.113134846035
0 43.3173656933699
0 83.4972740571629
0 28.7290347977783
89.55 190.807283421016
63.365 229.072968047918
227.185 133.794995395015
456.455 595.112746705053
24.765 -92.9350208956148
33.4 175.244528558969
580.91 763.158216083845
856.735 398.519819582643
29.565 32.127078193036
88.32 107.857538690733
0 155.17130892205
0 -22.0451550668545
54.945 154.438853831495
482.4 618.773426942808
80.88 257.989716475186
257.675 156.765511830428
593.15 472.915212473482
200.525 249.372645467815
116.205 -83.9645788927654
152.395 110.177977834876
736.85 559.310929325035
193.595 269.722568581762
255.905 1003.19817490404
710.645 592.104717756632
104.035 42.7211548628444
324.995 484.049278752936
268.98 639.629453990746
244.31 196.413026944372
279.205 669.589268263411
804.31 876.321834709854
161.145 179.09440112931
160.32 597.347300403078
0 59.8846221290773
242.25 231.676340569266
420.445 445.536239621472
0 6.07660509938112
69.56 100.457715988464
128.675 153.064435564003
457.235 416.978085836288
233.27 461.831922611911
306.275 486.513932414405
955.385 723.738867453759
132.845 105.026996055975
0 -15.1214151228851
149.4 189.573793834487
436.6 674.128960961562
121.535 34.5484590388878
75.26 473.113519538327
595.3 1017.0954663582
134.15 223.726146584476
313.285 194.509638857981
346.115 454.023934747764
267.185 150.735095716138
0 -66.1314977465208
158.35 503.630011003875
0 57.7888307733676
0 -156.200825884598
83.2 155.057583799294
0 -248.479802572068
10.965 511.395141266518
907.475 1002.82206624503
0 126.147401532797
237.335 219.363625573061
644.875 631.222022038905
176.505 203.597212978498
180 364.500528132974
441.42 988.191129103711
206.05 420.615335597151
336.08 200.60776708936
1053.16 933.43037707084
180.395 21.1332169485067
42.18 27.6385800592775
0 222.616974955834
1551.18 1088.58526784228
464.945 579.34576137514
304.81 459.516886300269
313.965 812.778315813256
236.43 91.8730963583141
596.49 903.828003046988
1197.79 601.423111748941
16.455 76.2563442831934
689.165 735.058549484629
503.635 430.541359016617
324.23 265.348807394682
373.185 252.778562333577
186.2 160.841475794849
0 39.8392973431768
0 53.1080347935847
