V1 V2
213.205 296.424197702392
998.39 1550.5121737932
241.75 510.712256490043
77.925 -210.426746504916
856.085 1489.94957894172
249.31 107.772785704065
743.505 859.787777172403
1989.21 1391.10544578068
1018.99 1157.37370625593
196.62 47.6598511080527
544.62 915.415842245722
477.29 314.015615436715
180.13 278.693394494658
734.82 1139.00730090803
694.455 569.43978320067
368.97 618.515501888216
530.75 1164.46517456777
620.9 952.909140264527
315.54 467.430901859266
753.345 1409.42978730555
461.23 743.410277059555
8.275 -103.363367446955
1215.42 1479.84609496982
254.77 224.293408334994
356.205 200.312119699223
851.485 734.429787358031
238.93 -36.3947732078236
307.48 429.582083130461
1541.3 1385.74074011709
483.3 975.1062239686
809.25 411.8840358091
213.55 736.01810498786
200.26 376.142378721237
684.53 995.064385360719
252.59 460.455430507273
168.155 753.882067655961
462.435 1195.71801567241
56.315 364.189400504545
885.625 1306.87348453309
59.85 87.8221200593597
1130.01 1308.87778350072
598.26 864.728295786958
1235.85 1423.73838647169
1052.78 914.133127814825
503.535 976.35594181679
333.605 299.517260893255
203.38 824.47466451086
566.26 878.843761303096
508.405 1228.68030312358
87.315 439.90721847285
432.48 623.352369433152
38.795 353.790749034012
541.2 388.859838875722
71.385 -6.53864967298802
796.45 795.041394498457
966.075 881.227310458783
603.18 176.148184692187
0 84.4840424837876
281.915 743.624666445618
489.44 450.569921036671
494.275 400.605993752242
62.215 4.48380179251501
146.675 245.68693353628
752.96 935.382468716714
638.855 1113.07069970081
137.47 31.3601584491256
252.53 33.8175102928154
355.09 300.499505332129
309.715 92.7165471330228
75.075 -68.9463901627935
0 182.634606141248
615.37 726.809281621846
372.745 590.441892173664
103.025 145.980970656072
32.61 60.5187686214861
649.83 1240.98158101949
0 -72.5313449769706
0 -123.180971285154
899.13 899.786886315521
1150.96 897.114367894087
40.535 64.1688281836123
311.4 211.25906622326
418.02 236.754798617229
119.38 247.267675508436
157.775 -51.8955693115449
0 -105.389161190732
1073 623.637420928438
620.135 731.610611650218
66.67 155.342978086677
0 83.9351761873201
1019.61 1220.64505907785
583.205 1239.12474384548
153.5 261.465771061513
824.41 1723.41316660034
803.375 540.583659945662
490.84 619.366576124755
75.13 456.690742475242
412.01 1120.46019964625
668.9 715.532197079609
400.365 1208.36919881271
548.415 603.338688130236
595.265 1311.06885605517
145.905 231.13422634298
217.145 639.151221946696
60.295 309.313756656445
1238.28 1693.38716140226
384.925 239.810312470281
1571.27 1590.73036420574
0 383.966659959072
178.365 209.96073181739
285.96 235.174984381475
296.675 292.440882211259
1004.73 1136.56217419993
901.745 1108.34006513806
292.795 606.645820516863
208.605 680.262755626776
97.205 -150.295760851777
22.075 59.4001212092244
424.885 62.2568546612534
124.985 135.603802816886
408.375 515.443572736837
304.985 402.198473440855
299.575 460.723658172648
257.085 479.34387223291
356.28 354.566538220979
1325.51 1413.57922581586
346.54 535.764160729763
155.89 209.518114238286
1745.36 1541.038202307
183.345 548.71177791522
93.075 169.822739901628
105.175 1082.07984229413
135.04 451.686974289685
0 -302.008639461923
1625.23 1311.23494874286
52.36 24.9229402749473
174.99 173.245955751583
1796.53 1461.01199233047
212.73 354.142014284414
94.245 52.5808910396773
746.125 1249.25513235706
243.82 345.800019743354
262.465 553.696691580117
1628.78 1276.7463359959
541.655 879.957965423669
310.355 325.124540381188
2317.37 1435.60072598035
355.28 693.674909308078
394.86 438.479079514177
0 36.6101814875139
105.18 589.560089156497
52.795 335.711315646215
555.75 881.272230252951
211.455 303.680826160041
744.23 458.788262196278
495.69 421.845279825951
870.99 793.146230037627
185.38 23.8854588601498
480.325 890.927986757707
0 414.317102912918
1212.02 1112.59267809059
279.255 409.325863801407
1975.7 1352.82291561563
214.54 219.140786215476
273.74 1119.90138063202
0 28.7312783339056
507.34 952.652605733104
157.835 364.798763651264
1217.64 1319.64990866371
130.51 -101.322863315288
900.335 1138.26684773241
153.71 -9.96989182392446
1121.85 1149.95161018085
197.735 524.768772200991
0 363.521955760771
61.145 448.244722093144
181.605 489.640401355978
184.035 240.891024118565
11.265 -12.1539349805746
198.265 313.602580161038
205.905 -151.051350475157
0 -140.908361852764
0 92.2137786655894
232.41 504.284680559051
5.73 -372.450825005433
0 -208.94528560429
0 10.5461056476339
62.455 423.831368219315
224.325 522.756265392336
12.71 149.178262176818
147.55 30.4844769154441
496.455 795.034148963152
216.695 76.1746688611338
49.79 168.557596133945
271.44 365.373520103466
60.14 -90.1841426004597
0 -247.781292546017
85.13 -144.180463460503
6.115 -215.857361197853
354.89 563.597494213997
0 -223.627593235782
0 -187.926404905268
42.61 351.891084386182
275.645 404.155478771015
137.095 80.6282426012452
22.235 294.170836322107
409.745 677.719980977794
177.66 860.276263292335
57.58 51.9898155173266
26.45 254.820556886685
161 -82.2964451720082
0 29.0799885327424
138.8 -96.0899848277879
152.56 -87.1605179497435
434.285 538.232099577977
618.425 693.432773831044
684.15 414.744391430556
1900.55 1830.23613432174
0 -8.78722645435755
67.715 -92.6296266696814
0 116.973579884721
1927.68 1504.46955567796
67.725 171.755563764422
1091.52 1216.86742389238
297.415 270.375338778687
1496.75 1603.7760114455
97.985 299.804060135771
715.965 549.143954474968
387.56 675.178661924563
2382.66 1657.53027914271
42.47 -202.09542918585
275.105 1110.36767131735
0 -173.024193669056
0 -196.335097860122
124.745 -145.265780403523
266.925 -26.0745541114526
468.855 392.457787916978
578.11 582.389696514027
371.55 601.758891152384
234.41 781.450139153534
0 -45.8423823110727
0 164.180549071603
608.93 489.021345825066
1036.83 489.974470214042
71.5 -156.428926544449
0 -179.96411293565
134.13 104.888433641707
0 128.472073579473
117.72 -114.974436699151
418.22 735.375899358528
108.025 427.80208805102
163.945 -66.9161981476099
781.38 1025.17000042072
395.515 188.914504253303
569.825 686.658563153928
250.675 344.262505526047
1168.95 1129.52910519755
128.295 297.908083852873
222.87 861.492429807886
